"","X","Marital.status","Application.mode","Application.order","Course","Daytime.evening.attendance.","Previous.qualification","Previous.qualification..grade.","Nacionality","Mother.s.qualification","Father.s.qualification","Mother.s.occupation","Father.s.occupation","Admission.grade","Displaced","Educational.special.needs","Debtor","Tuition.fees.up.to.date","Gender","Scholarship.holder","Age.at.enrollment","International","Curricular.units.1st.sem..credited.","Curricular.units.1st.sem..enrolled.","Curricular.units.1st.sem..evaluations.","Curricular.units.1st.sem..approved.","Curricular.units.1st.sem..grade.","Curricular.units.1st.sem..without.evaluations.","Curricular.units.2nd.sem..credited.","Curricular.units.2nd.sem..enrolled.","Curricular.units.2nd.sem..evaluations.","Curricular.units.2nd.sem..approved.","Curricular.units.2nd.sem..grade.","Curricular.units.2nd.sem..without.evaluations.","Unemployment.rate","Inflation.rate","GDP","Target"
"903",1218,1,44,1,8014,0,39,120,1,19,37,7,6,121.8,1,0,0,1,0,0,22,0,3,6,6,6,12.5,0,2,6,7,6,13.2857142857143,0,12.4,0.5,1.79,"Not Dropout"
"904",1219,1,1,2,9500,1,1,140,1,1,1,4,10,128.3,1,0,0,1,0,0,19,0,0,8,8,7,12.7642857142857,0,0,8,8,7,12.7642857142857,0,10.8,1.4,1.74,"Not Dropout"
"905",1221,1,1,2,171,1,1,136,1,39,1,3,4,134.3,1,0,1,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4,0.5,1.79,"Dropout"
"906",1222,1,1,1,9500,1,1,132,1,19,1,9,5,123.4,0,0,0,1,0,1,18,0,0,7,7,7,14.6042857142857,0,0,8,9,8,15.6833333333333,0,11.1,0.6,2.02,"Not Dropout"
"907",1224,2,39,1,8014,0,19,100,1,1,19,1,5,130,0,0,1,1,0,1,33,0,0,6,9,5,13.8333333333333,0,0,6,7,6,12.5,0,9.4,-0.8,-3.12,"Not Dropout"
"908",1225,1,1,3,9500,1,1,137,1,19,38,7,7,126.5,1,0,0,1,0,1,19,0,0,8,8,8,13.57625,0,0,8,8,8,13.57625,0,9.4,-0.8,-3.12,"Not Dropout"
"909",1226,1,17,1,9238,1,1,153,1,38,38,7,7,159.7,1,0,0,1,0,1,18,0,0,6,7,6,15.1428571428571,0,0,6,6,6,15.8333333333333,0,12.7,3.7,-1.7,"Not Dropout"
"910",1227,1,1,1,9147,1,1,160,1,9,19,4,3,151.3,0,0,0,1,0,0,23,0,0,5,8,3,10.6666666666667,0,0,5,8,5,11.6,0,7.6,2.6,0.32,"Not Dropout"
"911",1228,1,17,1,9238,1,1,145,1,38,38,5,7,138,1,0,0,1,0,0,20,0,0,6,11,5,11.2,0,0,6,6,6,12,0,9.4,-0.8,-3.12,"Not Dropout"
"912",1229,1,1,5,9500,1,1,137,1,38,38,4,8,126.5,1,0,0,1,0,0,18,0,0,8,8,8,13.76375,0,0,8,8,8,13.76375,0,9.4,-0.8,-3.12,"Not Dropout"
"913",1230,1,53,1,9085,1,42,140,1,1,1,4,3,140,1,0,1,1,0,0,21,0,7,9,10,8,13.25,0,4,9,14,5,12.2,0,8.9,1.4,3.51,"Not Dropout"
"914",1231,1,1,1,9238,1,1,120,1,19,38,5,6,112.3,0,0,0,1,0,1,22,0,0,6,10,5,10.7142857142857,0,0,6,10,5,12.2,0,12.7,3.7,-1.7,"Not Dropout"
"915",1232,1,1,1,9238,1,1,122,1,1,19,4,4,127.3,1,0,1,1,0,0,20,0,0,6,6,6,12.1666666666667,0,0,6,7,6,11.6666666666667,0,9.4,-0.8,-3.12,"Not Dropout"
"916",1233,1,7,1,9500,1,3,130,1,19,38,4,10,130,1,0,0,1,0,0,23,0,1,7,8,6,14.3571428571429,0,1,7,8,6,14.3571428571429,0,7.6,2.6,0.32,"Not Dropout"
"917",1234,1,17,2,9773,1,1,133.1,1,3,1,4,5,115,1,0,0,1,0,0,19,0,0,6,6,6,12.8333333333333,0,0,6,6,6,12.6666666666667,0,16.2,0.3,-0.92,"Not Dropout"
"918",1235,1,17,6,9500,1,1,150,1,1,37,1,1,131.5,1,0,0,1,0,0,19,0,0,8,8,7,13.9257142857143,0,0,8,8,7,13.9257142857143,0,10.8,1.4,1.74,"Not Dropout"
"919",1236,1,39,1,9991,0,1,133.1,1,19,38,7,4,125.7,0,0,0,1,0,0,26,0,0,5,9,2,12,0,0,5,9,3,11,0,10.8,1.4,1.74,"Dropout"
"920",1237,1,1,6,9500,1,1,141,1,1,37,4,3,126.8,1,0,0,1,0,0,18,0,0,7,7,7,13.4428571428571,0,0,8,9,8,13.7444444444444,0,16.2,0.3,-0.92,"Not Dropout"
"921",1238,1,18,1,9119,1,1,146,1,1,37,7,7,132.4,1,0,0,1,1,0,18,0,0,5,5,1,16,0,0,5,5,0,0,0,9.4,-0.8,-3.12,"Dropout"
"922",1240,1,1,1,9670,1,1,133.1,1,3,1,4,4,95,0,0,0,1,1,0,19,0,0,6,7,0,0,0,0,6,6,0,0,0,15.5,2.8,-4.06,"Dropout"
"923",1241,1,43,1,9991,0,1,120,1,37,37,9,9,128.2,0,0,0,0,1,0,32,0,5,9,9,5,11.4,0,4,4,4,4,11,0,10.8,1.4,1.74,"Dropout"
"924",1242,2,39,1,9130,1,1,150,1,19,19,4,4,130,0,0,0,0,1,0,31,0,0,4,12,2,11,2,0,5,9,3,11.6666666666667,0,9.4,-0.8,-3.12,"Dropout"
"925",1243,1,39,1,9119,1,19,133.1,1,1,19,4,5,100,0,0,0,1,1,0,25,0,0,5,13,1,11,0,0,5,11,1,10,0,13.9,-0.3,0.79,"Not Dropout"
"926",1244,1,42,1,9085,1,39,140,1,19,3,9,1,159.9,1,0,0,1,0,0,21,0,2,6,14,5,13.6666666666667,0,2,6,10,5,13,0,16.2,0.3,-0.92,"Not Dropout"
"927",1245,2,43,1,9991,0,1,140,1,37,37,4,9,100,0,0,0,0,0,0,31,0,2,6,10,4,11.75,0,0,5,6,1,10,0,12.7,3.7,-1.7,"Dropout"
"928",1246,2,39,1,9853,1,1,133.1,1,37,37,5,5,116.5,0,0,0,1,0,0,34,0,0,7,11,1,10,0,0,7,7,1,13,0,16.2,0.3,-0.92,"Dropout"
"929",1247,1,1,1,9238,1,1,128,1,19,19,9,9,120,0,0,0,1,0,1,18,0,0,6,8,6,13.5,0,0,6,9,6,12.8333333333333,0,11.1,0.6,2.02,"Not Dropout"
"930",1248,1,1,3,9238,1,1,117,1,19,19,9,9,117,1,0,1,1,0,0,19,0,0,6,0,0,0,0,0,6,0,0,0,0,12.4,0.5,1.79,"Dropout"
"931",1254,1,1,1,9238,1,1,126,1,38,38,7,8,126.7,1,0,0,1,0,0,19,0,0,6,11,4,12.75,0,0,6,7,6,11.3333333333333,0,7.6,2.6,0.32,"Not Dropout"
"932",1256,4,39,1,9130,1,1,133.1,1,3,1,5,5,110,1,0,0,1,0,1,30,0,0,6,7,0,0,0,0,6,16,1,10,0,11.1,0.6,2.02,"Dropout"
"933",1257,1,17,1,9238,1,1,115,1,19,38,5,5,115,1,0,0,1,0,0,19,0,0,6,6,6,12,0,0,6,7,6,12.8571428571429,0,11.1,0.6,2.02,"Not Dropout"
"934",1258,1,1,3,9556,1,1,132,1,38,37,7,7,119,1,0,0,1,0,0,19,0,0,7,9,7,11.6777777777778,0,0,8,8,8,13.8,0,12.7,3.7,-1.7,"Not Dropout"
"935",1259,1,1,4,9500,1,1,132,1,1,37,4,7,121.8,1,0,0,1,0,1,19,0,0,8,8,7,13.6,0,0,8,8,7,13.6,0,12.7,3.7,-1.7,"Not Dropout"
"936",1260,1,1,1,9085,1,1,143,1,19,38,9,9,133.4,1,0,0,1,0,0,19,0,0,6,7,6,16,0,0,6,8,6,15.875,0,12.4,0.5,1.79,"Not Dropout"
"937",1261,1,1,3,9238,1,1,137,1,1,1,3,3,131.4,1,0,0,1,0,0,20,0,0,6,9,5,11.8,0,0,6,7,6,11.5,0,7.6,2.6,0.32,"Not Dropout"
"938",1263,1,1,2,9773,1,1,121,1,19,19,9,9,122.8,0,0,0,1,1,0,19,0,0,6,0,0,0,0,0,6,0,0,0,0,12.4,0.5,1.79,"Dropout"
"939",1264,2,39,1,9853,1,1,130,1,37,19,7,3,140,0,0,1,1,0,1,34,0,0,6,7,6,16.1428571428571,0,0,6,10,6,16.2,0,9.4,-0.8,-3.12,"Not Dropout"
"940",1266,1,1,6,9500,1,1,137,1,1,1,4,5,126.3,1,0,0,1,0,1,18,0,0,8,8,8,13.42375,0,0,8,8,8,13.42375,0,9.4,-0.8,-3.12,"Not Dropout"
"941",1267,1,1,1,9670,1,1,100,1,38,38,9,10,100,0,0,0,1,0,0,20,0,0,6,8,6,12.5,0,0,6,10,5,14.1666666666667,0,11.1,0.6,2.02,"Not Dropout"
"942",1268,1,17,2,9500,1,1,127,1,19,37,9,7,121.3,1,0,0,1,0,1,20,0,0,8,8,7,12.4642857142857,0,0,8,8,7,12.4642857142857,0,10.8,1.4,1.74,"Not Dropout"
"943",1269,1,53,1,9991,0,1,140,1,38,38,191,193,135,0,0,1,1,0,0,23,0,6,11,18,8,12.375,0,3,9,15,5,12.6,0,8.9,1.4,3.51,"Not Dropout"
"944",1270,1,39,1,9670,1,1,140,1,37,37,6,6,120,0,0,0,1,0,0,28,0,0,6,8,1,10,0,0,6,9,0,0,0,10.8,1.4,1.74,"Dropout"
"945",1271,1,17,1,9773,1,1,121,1,37,19,9,10,113.7,0,0,0,1,0,0,18,0,0,6,8,5,12.6,0,0,6,10,6,12.4285714285714,0,15.5,2.8,-4.06,"Not Dropout"
"946",1272,1,43,1,9147,1,1,131,1,19,38,9,9,129.7,1,0,0,1,0,0,19,0,0,5,5,5,12.6,0,0,5,6,4,12.4,0,16.2,0.3,-0.92,"Not Dropout"
"947",1273,2,1,1,9147,1,1,151,1,38,37,9,8,132.1,1,0,0,1,0,0,34,0,0,5,7,2,10,0,0,5,6,4,12,0,7.6,2.6,0.32,"Dropout"
"948",1274,2,51,1,9853,1,1,130,1,37,37,7,8,120.3,0,0,0,1,0,0,35,0,0,7,7,0,0,0,0,6,0,0,0,0,8.9,1.4,3.51,"Dropout"
"949",1275,1,7,1,9991,0,40,120,1,37,37,9,7,120,0,0,0,1,0,0,32,0,0,5,7,5,11.6,0,0,5,8,5,12.3333333333333,0,12.4,0.5,1.79,"Not Dropout"
"950",1276,1,17,2,9254,1,1,136,1,19,19,4,7,123.1,1,0,0,1,0,0,19,0,0,6,8,6,12.1666666666667,0,0,6,6,6,13.5,0,11.1,0.6,2.02,"Not Dropout"
"951",1277,1,17,5,9670,1,1,125,1,1,19,9,7,119.4,1,0,0,1,0,0,18,0,0,6,10,4,13.6,0,0,6,7,5,12.6666666666667,0,11.1,0.6,2.02,"Not Dropout"
"952",1278,2,39,1,9147,1,1,133.1,1,37,37,9,9,140,0,0,0,0,0,0,35,0,0,5,8,4,12.5,1,0,5,8,5,11.8,0,9.4,-0.8,-3.12,"Dropout"
"953",1279,1,39,1,8014,0,1,133.1,1,1,12,4,5,116.5,0,0,0,1,1,1,24,0,0,6,6,4,12.25,0,0,6,10,4,11.5,0,12.4,0.5,1.79,"Not Dropout"
"954",1280,1,17,1,9238,1,1,120,1,19,37,9,9,113,1,0,0,1,0,1,20,0,0,6,7,6,11.7142857142857,0,0,6,8,6,12.625,0,13.9,-0.3,0.79,"Not Dropout"
"955",1282,1,1,3,9500,1,1,133.1,1,38,19,7,9,115.5,1,0,0,1,1,1,20,0,0,8,8,7,13.0242857142857,0,0,8,8,7,13.0242857142857,0,10.8,1.4,1.74,"Not Dropout"
"956",1283,1,17,5,9254,1,1,121,1,1,19,4,7,116.5,1,0,0,0,1,0,18,0,0,6,12,0,0,0,0,6,0,0,0,0,9.4,-0.8,-3.12,"Dropout"
"957",1284,1,1,1,9119,1,1,168,1,19,19,4,4,171.2,0,0,0,1,1,1,18,0,0,5,6,5,17.3333333333333,0,0,5,8,5,18.5714285714286,0,12.4,0.5,1.79,"Not Dropout"
"958",1285,1,1,1,9670,1,1,124,1,19,37,5,7,119.1,0,0,0,1,1,1,20,0,0,5,7,4,11,0,0,5,7,4,11.5,0,9.4,-0.8,-3.12,"Not Dropout"
"959",1286,1,17,2,9853,1,1,127,1,19,38,3,3,121.1,1,0,0,1,1,0,19,0,0,7,10,6,13.6666666666667,0,0,7,9,6,12.5,0,12.4,0.5,1.79,"Dropout"
"960",1287,1,1,2,9070,1,1,129,1,1,1,4,9,132.9,1,0,0,1,1,1,20,0,0,6,9,6,11.375,0,0,6,6,5,13.8,0,7.6,2.6,0.32,"Not Dropout"
"961",1288,1,1,1,9238,1,1,137,1,19,1,9,9,132.8,0,0,0,1,1,0,19,0,0,6,6,6,12.8333333333333,0,0,6,8,6,11.8333333333333,0,10.8,1.4,1.74,"Not Dropout"
"962",1289,1,1,1,9773,1,1,120,1,36,37,0,0,126.7,1,0,0,1,1,0,20,0,0,6,9,5,12.6,0,0,6,11,4,11.5,0,7.6,2.6,0.32,"Not Dropout"
"963",1290,1,1,1,9500,1,1,110,1,19,19,9,7,105.8,1,0,0,1,1,0,22,0,0,7,8,6,14.3333333333333,0,0,8,9,7,13.7714285714286,0,11.1,0.6,2.02,"Not Dropout"
"964",1291,1,17,2,9119,1,1,120,1,1,19,9,8,117.2,0,0,0,1,1,1,18,0,0,5,8,4,13.5,0,0,6,10,6,13.625,0,11.1,0.6,2.02,"Not Dropout"
"965",1293,1,44,1,9003,1,39,120,1,1,19,9,7,120,0,0,0,1,1,0,22,0,2,6,15,3,11.75,0,0,6,12,2,10,0,13.9,-0.3,0.79,"Dropout"
"966",1294,1,17,5,9119,1,1,124,11,4,12,2,9,119.5,1,0,0,1,1,0,20,1,0,5,5,5,14.8,0,0,5,5,5,17.6,0,8.9,1.4,3.51,"Not Dropout"
"967",1295,2,39,1,9003,1,1,168,1,1,41,9,3,153.9,0,0,1,0,1,0,34,0,0,6,7,0,0,0,0,6,0,0,0,0,12.4,0.5,1.79,"Dropout"
"968",1296,2,39,1,8014,0,19,133.1,1,1,1,4,4,130,0,0,0,1,1,0,24,0,0,6,14,1,10,0,0,5,5,0,0,0,16.2,0.3,-0.92,"Dropout"
"969",1299,1,1,1,9991,0,1,145,1,2,37,4,9,127.5,1,0,0,1,1,0,22,0,0,5,9,5,12.4285714285714,1,0,5,7,5,11.8,0,7.6,2.6,0.32,"Not Dropout"
"970",1300,1,18,1,9254,1,1,118,1,38,38,5,5,123.3,1,0,0,1,1,0,26,0,0,6,10,4,10,0,0,6,11,3,12,0,9.4,-0.8,-3.12,"Not Dropout"
"971",1301,1,17,1,9147,1,1,123,1,1,19,3,4,122,0,0,0,1,1,0,19,0,0,5,7,3,12.3333333333333,0,0,5,5,0,0,0,8.9,1.4,3.51,"Dropout"
"972",1302,1,1,5,9254,1,1,120,1,3,19,3,9,114.8,1,0,0,0,1,0,19,0,0,6,0,0,0,0,0,6,0,0,0,0,8.9,1.4,3.51,"Dropout"
"973",1306,1,1,3,9773,1,1,130,1,19,19,9,9,123,1,0,0,1,0,0,18,0,0,6,6,6,12.6666666666667,0,0,6,7,6,12.8333333333333,0,12.7,3.7,-1.7,"Not Dropout"
"974",1307,1,53,1,9003,1,42,150,1,1,38,8,8,150,0,0,0,1,0,1,23,0,7,12,14,12,14.3846153846154,0,5,10,12,10,13.3,0,8.9,1.4,3.51,"Not Dropout"
"975",1310,1,1,3,9500,1,1,132,1,38,38,9,9,119.3,1,0,0,1,0,0,19,0,0,8,8,7,11.9885714285714,0,0,8,8,7,11.9885714285714,0,10.8,1.4,1.74,"Not Dropout"
"976",1311,1,53,1,9147,1,42,130,1,1,19,143,172,133.8,1,0,0,1,0,0,21,0,6,11,17,11,11.5454545454545,0,3,9,13,8,12.8888888888889,0,8.9,1.4,3.51,"Not Dropout"
"977",1312,1,1,1,9085,1,1,130,1,37,37,9,6,126.5,1,0,0,1,0,1,18,0,0,6,13,6,16.4615384615385,0,0,6,8,6,13.875,0,15.5,2.8,-4.06,"Not Dropout"
"978",1313,1,1,1,9773,1,1,151,1,38,37,9,5,138.4,1,0,0,1,0,1,24,0,0,6,7,6,13.6666666666667,0,0,6,6,6,12.8333333333333,0,10.8,1.4,1.74,"Not Dropout"
"979",1314,1,1,4,9500,1,1,144,1,3,39,2,3,129,1,0,0,1,0,0,18,0,0,7,8,7,12.65,0,0,8,9,8,13.4111111111111,0,16.2,0.3,-0.92,"Dropout"
"980",1315,1,1,1,9670,1,1,127,1,19,1,5,7,118.3,1,0,0,1,0,0,18,0,0,6,7,6,12.3333333333333,0,0,6,10,3,12,0,13.9,-0.3,0.79,"Not Dropout"
"981",1317,1,17,2,9085,1,1,123,1,1,19,4,9,113.6,1,0,0,1,0,0,19,0,0,5,13,3,12,2,0,5,8,4,11.75,0,9.4,-0.8,-3.12,"Not Dropout"
"982",1318,1,1,5,9773,1,1,130,1,34,38,0,8,128.3,1,0,0,0,0,1,18,0,0,6,12,3,12,0,0,6,15,3,10.6666666666667,0,7.6,2.6,0.32,"Dropout"
"983",1319,1,43,1,9254,1,1,130,1,1,19,5,7,130,0,0,0,1,0,1,19,0,0,6,11,4,12,0,0,6,14,3,11,0,10.8,1.4,1.74,"Dropout"
"984",1320,1,17,2,9853,1,1,131,1,1,38,4,8,121.9,1,0,0,1,0,0,19,0,0,6,10,5,12.6,0,0,6,7,5,11.2,0,10.8,1.4,1.74,"Not Dropout"
"985",1321,1,1,5,9238,1,3,135,1,1,38,9,3,129.4,0,0,1,1,0,0,18,0,0,6,6,6,12.1666666666667,0,0,6,6,6,12.3333333333333,0,10.8,1.4,1.74,"Not Dropout"
"986",1322,1,1,2,9853,1,1,123,1,19,1,194,103,115.3,1,0,0,1,0,0,20,0,0,7,8,6,13.5,0,0,7,8,6,14,0,11.1,0.6,2.02,"Not Dropout"
"987",1323,1,1,5,9500,1,1,145,1,38,38,9,9,125.5,1,0,0,1,0,1,18,0,0,8,8,8,13.76375,0,0,8,8,8,13.76375,0,9.4,-0.8,-3.12,"Not Dropout"
"988",1324,1,17,6,9556,1,1,118,1,38,38,5,5,117.8,1,0,0,1,0,1,19,0,0,7,11,6,12.4,0,0,7,8,6,12.8,0,11.1,0.6,2.02,"Not Dropout"
"989",1325,1,17,3,9147,1,1,125,1,3,38,2,10,118.7,1,0,0,1,0,0,18,0,0,5,16,4,10.6666666666667,0,0,5,11,2,12,0,13.9,-0.3,0.79,"Not Dropout"
"990",1326,1,1,2,9500,1,1,152,1,37,37,9,9,139,1,0,0,1,0,0,18,0,0,7,7,6,14.3333333333333,0,0,7,7,6,14.3333333333333,0,7.6,2.6,0.32,"Not Dropout"
"991",1327,1,1,1,9085,1,1,101,1,1,37,4,9,98.9,1,0,0,1,0,0,21,0,0,6,12,4,12.5,0,0,6,13,2,12.6666666666667,0,11.1,0.6,2.02,"Not Dropout"
"992",1328,1,17,1,9254,1,1,137,1,34,38,0,7,137.7,1,0,1,0,0,0,19,0,0,6,14,1,10,0,0,6,13,0,0,0,7.6,2.6,0.32,"Dropout"
"993",1330,1,1,1,9085,1,1,120,1,4,1,2,9,113.4,0,0,0,1,0,0,18,0,0,6,14,4,11.5,0,0,6,17,3,13.75,0,11.1,0.6,2.02,"Not Dropout"
"994",1333,1,1,1,9130,1,1,144,1,3,1,1,3,137.7,0,0,0,0,0,0,23,0,0,5,9,0,0,3,1,5,10,1,12,3,10.8,1.4,1.74,"Dropout"
"995",1335,1,1,1,9500,1,1,133,1,38,38,5,5,123.2,0,0,0,1,0,0,18,0,0,7,7,7,13.2857142857143,0,0,8,9,8,13.3333333333333,0,16.2,0.3,-0.92,"Not Dropout"
"996",1336,1,17,2,9853,1,1,126,1,1,19,2,10,126,1,0,0,1,0,0,19,0,0,6,9,5,13,0,0,6,8,5,10.4,0,7.6,2.6,0.32,"Not Dropout"
"997",1337,1,39,1,9500,1,1,133.1,1,1,38,3,7,121.7,0,0,0,1,0,1,27,0,0,7,8,6,12.6,0,0,7,9,6,11.6857142857143,0,12.4,0.5,1.79,"Not Dropout"
"998",1339,1,43,1,9130,1,1,120,1,1,19,9,9,120,1,0,0,1,0,0,21,0,0,6,14,5,11.5,1,0,6,13,5,11,1,15.5,2.8,-4.06,"Dropout"
"999",1341,1,44,1,9238,1,1,120,1,37,37,6,9,121,0,0,0,1,0,1,21,0,3,6,6,6,12.3333333333333,0,2,6,8,6,11.3333333333333,0,13.9,-0.3,0.79,"Not Dropout"
"1000",1343,1,17,1,9085,1,1,124,1,19,38,7,7,113.9,1,0,0,1,0,1,20,0,0,5,8,5,12,1,0,5,8,4,15,1,12.7,3.7,-1.7,"Not Dropout"
"1001",1344,1,1,1,9853,1,1,133,1,37,37,9,7,124.6,1,0,0,1,0,1,18,0,0,6,8,5,13,0,0,6,9,5,13.5,0,9.4,-0.8,-3.12,"Not Dropout"
"1002",1345,1,17,1,9070,1,1,122,1,1,1,4,8,123.8,1,0,1,0,0,1,18,0,0,6,6,6,11.8333333333333,0,0,6,8,6,11,0,12.7,3.7,-1.7,"Dropout"
"1003",1346,1,1,3,9085,1,1,138,1,1,3,4,4,126.3,1,0,0,1,0,0,18,0,0,6,8,6,14,0,0,6,9,6,13.3333333333333,0,8.9,1.4,3.51,"Not Dropout"
"1004",1347,1,17,4,9773,1,1,134,1,1,1,3,3,120.4,1,0,0,1,0,1,18,0,0,6,6,6,12.3333333333333,0,0,6,6,6,13.5,0,16.2,0.3,-0.92,"Not Dropout"
"1005",1349,1,53,1,9085,1,42,140,1,19,38,8,9,144.9,1,0,1,0,0,0,23,0,7,11,18,11,13.1666666666667,0,4,9,15,8,13.3333333333333,0,8.9,1.4,3.51,"Not Dropout"
"1006",1350,1,39,1,9085,1,19,133.1,1,19,19,4,9,139.9,1,0,0,1,0,1,24,0,1,6,7,6,12.5,0,0,6,11,6,12.8333333333333,0,8.9,1.4,3.51,"Not Dropout"
"1007",1351,1,1,1,171,1,1,142,1,1,1,3,3,133.3,1,0,0,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,1.4,1.74,"Not Dropout"
"1008",1352,1,1,3,9500,1,1,141,1,19,19,9,9,126,1,0,0,1,0,0,18,0,0,8,8,7,15.6571428571429,0,0,8,8,7,15.6571428571429,0,12.7,3.7,-1.7,"Not Dropout"
"1009",1353,1,1,2,9070,1,1,145,1,1,19,4,3,133.5,0,0,0,1,0,0,19,0,0,6,6,6,12.1666666666667,0,0,6,6,6,11.3333333333333,0,12.7,3.7,-1.7,"Not Dropout"
"1010",1354,1,17,2,9853,1,1,145,1,38,19,4,9,127.9,1,0,0,1,0,0,19,0,0,6,0,0,0,0,0,6,0,0,0,0,10.8,1.4,1.74,"Dropout"
"1011",1355,1,1,1,9238,1,1,108,1,1,38,5,8,105.9,0,0,0,1,0,1,20,0,0,6,11,5,10.6,0,0,6,9,5,11.1666666666667,0,11.1,0.6,2.02,"Not Dropout"
"1012",1356,1,1,1,9085,1,1,132,1,1,12,4,5,124.3,0,0,0,1,0,0,20,0,0,6,10,6,13.4285714285714,0,0,6,11,5,12.6666666666667,0,13.9,-0.3,0.79,"Not Dropout"
"1013",1357,1,39,1,9773,1,1,140,1,34,37,0,0,102.5,0,0,0,1,0,0,26,0,0,6,8,4,11.75,0,0,6,12,0,0,0,7.6,2.6,0.32,"Dropout"
"1014",1358,1,39,1,9254,1,19,133.1,1,19,1,9,5,97,0,0,1,0,1,0,36,0,0,5,10,0,0,0,0,5,5,0,0,0,15.5,2.8,-4.06,"Dropout"
"1015",1359,1,17,1,171,1,1,128,1,1,1,4,10,134.7,0,0,0,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,1.4,1.74,"Dropout"
"1016",1361,1,1,4,9119,1,1,120,1,3,1,123,152,116.9,0,0,0,1,1,0,18,0,0,5,9,1,13,0,0,5,5,0,0,0,8.9,1.4,3.51,"Dropout"
"1017",1363,1,39,1,9070,1,1,139.3,1,38,38,5,5,117.5,0,0,0,1,1,0,28,0,0,6,0,0,0,0,0,6,0,0,0,0,12.4,0.5,1.79,"Dropout"
"1018",1364,1,44,1,171,1,39,150,1,19,1,9,9,154.8,1,0,0,1,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4,0.5,1.79,"Not Dropout"
"1019",1365,1,1,1,9500,1,1,138,1,19,37,4,9,141,0,0,0,1,1,0,19,0,0,7,7,6,13.7,0,0,7,7,6,13.7,0,7.6,2.6,0.32,"Not Dropout"
"1020",1366,1,39,1,9670,1,9,133.1,1,6,22,3,3,120,0,0,1,0,1,0,26,0,0,5,5,0,0,0,0,5,5,0,0,5,9.4,-0.8,-3.12,"Dropout"
"1021",1368,1,1,6,9500,1,1,134,1,38,38,9,9,122,1,0,0,1,1,0,19,0,0,8,8,7,12.2,0,0,8,8,7,12.2,0,12.7,3.7,-1.7,"Not Dropout"
"1022",1369,1,1,1,9147,1,1,140,1,19,19,7,3,120,1,0,0,1,1,0,21,0,0,5,8,3,10,0,0,5,10,4,11,0,12.7,3.7,-1.7,"Dropout"
"1023",1371,1,39,1,8014,0,38,133.1,1,38,37,4,8,95.5,0,0,0,1,1,0,29,0,0,6,11,6,12,0,0,6,6,6,14,0,11.1,0.6,2.02,"Not Dropout"
"1024",1373,1,1,1,9238,1,1,116,1,1,19,5,9,111.1,0,0,0,1,1,0,18,0,0,6,8,6,12,0,0,6,7,6,11.7142857142857,0,15.5,2.8,-4.06,"Not Dropout"
"1025",1375,1,7,1,9556,1,3,130,1,1,37,4,8,130,0,0,0,0,1,0,23,0,3,7,7,3,13.6666666666667,0,3,8,8,3,11.3333333333333,4,10.8,1.4,1.74,"Dropout"
"1026",1376,1,1,1,171,1,1,116,1,38,1,5,1,111.1,0,0,0,1,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,-0.3,0.79,"Dropout"
"1027",1377,1,17,1,9147,1,1,136,1,1,1,9,3,122.7,1,0,0,1,1,0,18,0,0,5,6,5,12,0,0,5,7,4,12.5,0,15.5,2.8,-4.06,"Not Dropout"
"1028",1380,1,51,1,9238,1,1,141,1,1,1,5,9,125,0,0,0,1,1,0,22,0,0,6,6,0,0,0,0,6,7,0,0,0,11.1,0.6,2.02,"Dropout"
"1029",1381,1,18,1,9556,1,1,133.1,1,3,19,2,8,106,1,0,0,1,1,0,21,0,0,7,8,7,12.375,0,0,7,11,5,12.5833333333333,0,8.9,1.4,3.51,"Not Dropout"
"1030",1382,1,39,1,9500,1,1,133.1,1,38,19,9,9,128,1,0,0,0,1,0,32,0,0,7,0,0,0,0,0,8,0,0,0,0,16.2,0.3,-0.92,"Dropout"
"1031",1383,1,7,1,9003,1,3,120,1,1,19,4,1,120,1,0,0,1,1,0,27,0,14,18,21,18,11.4210526315789,0,10,13,16,13,11.0769230769231,1,15.5,2.8,-4.06,"Not Dropout"
"1032",1384,1,1,1,9500,1,1,148,1,19,38,9,8,134.8,1,0,0,1,1,0,18,0,0,7,7,6,13.35,0,0,7,7,6,13.35,0,7.6,2.6,0.32,"Not Dropout"
"1033",1385,1,39,1,9070,1,1,130,1,1,1,5,3,112,1,0,0,1,1,1,24,0,0,6,6,6,15,0,0,6,6,2,16,0,15.5,2.8,-4.06,"Not Dropout"
"1034",1386,1,1,1,9130,1,1,120,1,19,37,1,9,116.1,1,0,0,1,1,0,22,0,0,5,9,2,10.5,0,0,5,5,0,0,0,12.7,3.7,-1.7,"Dropout"
"1035",1387,1,43,1,9130,1,1,120,1,2,3,3,2,120,1,0,0,0,1,0,22,0,0,6,0,0,0,0,0,4,6,0,0,2,10.8,1.4,1.74,"Dropout"
"1036",1388,1,1,3,9147,1,1,133,1,37,37,9,5,119.7,1,0,0,1,1,0,19,0,0,5,8,5,13.25,0,0,5,6,5,11.8333333333333,0,13.9,-0.3,0.79,"Not Dropout"
